country,ccode,region,ageBucket,arrival,familyStatus,gender,gpi,hdi,count
Yemen,yem,Western Asia,30-49,2-2018,F,M,3.305,0.452,2
Yemen,yem,Western Asia,30-49,2-2018,F,F,3.305,0.452,1
Yemen,yem,Western Asia,30-49,2-2018,S,M,3.305,0.452,1
Yemen,yem,Western Asia,30-49,2-2018,S,F,3.305,0.452,1
Yemen,yem,Western Asia,30-49,3-2015,S,M,2.751,0.483,1
Yemen,yem,Western Asia,30-49,8-2015,S,M,2.751,0.483,1
Yemen,yem,Western Asia,30-49,8-2015,S,F,2.751,0.483,1
Yemen,yem,Western Asia,30-49,11-2017,F,M,3.412,0.452,3
Yemen,yem,Western Asia,30-49,11-2017,F,F,3.412,0.452,4
Yemen,yem,Western Asia,30-49,11-2017,S,M,3.412,0.452,5
Yemen,yem,Western Asia,30-49,11-2017,S,F,3.412,0.452,3
Yemen,yem,Western Asia,30-49,1-2018,F,M,3.305,0.452,3
Yemen,yem,Western Asia,30-49,1-2018,F,F,3.305,0.452,3
Yemen,yem,Western Asia,30-49,1-2018,S,M,3.305,0.452,4
Yemen,yem,Western Asia,30-49,1-2018,S,F,3.305,0.452,5
Yemen,yem,Western Asia,30-49,2-2015,F,M,2.751,0.483,1
Yemen,yem,Western Asia,30-49,2-2015,F,F,2.751,0.483,1
Yemen,yem,Western Asia,30-49,2-2015,S,M,2.751,0.483,1
Yemen,yem,Western Asia,30-49,4-2018,F,M,3.305,0.452,2
Yemen,yem,Western Asia,30-49,4-2018,F,F,3.305,0.452,2
Yemen,yem,Western Asia,30-49,4-2018,S,M,3.305,0.452,5
Yemen,yem,Western Asia,30-49,4-2018,S,F,3.305,0.452,3
Yemen,yem,Western Asia,30-49,12-2016,F,M,3.399,0.462,2
Yemen,yem,Western Asia,30-49,12-2016,F,F,3.399,0.462,2
Yemen,yem,Western Asia,30-49,12-2016,S,M,3.399,0.462,3
Yemen,yem,Western Asia,30-49,12-2016,S,F,3.399,0.462,1
Yemen,yem,Western Asia,30-49,11-2016,F,M,3.399,0.462,3
Yemen,yem,Western Asia,30-49,11-2016,F,F,3.399,0.462,2
Yemen,yem,Western Asia,30-49,11-2016,S,M,3.399,0.462,6
Yemen,yem,Western Asia,30-49,11-2016,S,F,3.399,0.462,3
Yemen,yem,Western Asia,30-49,5-2015,F,M,2.751,0.483,4
Yemen,yem,Western Asia,30-49,5-2015,F,F,2.751,0.483,2
Yemen,yem,Western Asia,30-49,5-2015,S,M,2.751,0.483,1
Yemen,yem,Western Asia,30-49,5-2015,S,F,2.751,0.483,2
Yemen,yem,Western Asia,30-49,10-2016,F,M,3.399,0.462,1
Yemen,yem,Western Asia,30-49,10-2016,F,F,3.399,0.462,1
Yemen,yem,Western Asia,30-49,10-2016,S,M,3.399,0.462,6
Yemen,yem,Western Asia,30-49,10-2016,S,F,3.399,0.462,2
Yemen,yem,Western Asia,30-49,7-2017,F,M,3.412,0.452,13
Yemen,yem,Western Asia,30-49,7-2017,F,F,3.412,0.452,10
Yemen,yem,Western Asia,30-49,7-2017,S,M,3.412,0.452,9
Yemen,yem,Western Asia,30-49,7-2017,S,F,3.412,0.452,3
Yemen,yem,Western Asia,30-49,8-2016,F,M,3.399,0.462,5
Yemen,yem,Western Asia,30-49,8-2016,F,F,3.399,0.462,5
Yemen,yem,Western Asia,30-49,8-2016,S,M,3.399,0.462,5
Yemen,yem,Western Asia,30-49,8-2016,S,F,3.399,0.462,5
Yemen,yem,Western Asia,30-49,7-2015,F,M,2.751,0.483,2
Yemen,yem,Western Asia,30-49,7-2015,F,F,2.751,0.483,2
Yemen,yem,Western Asia,30-49,7-2015,S,M,2.751,0.483,1
Yemen,yem,Western Asia,30-49,9-2015,F,M,2.751,0.483,2
Yemen,yem,Western Asia,30-49,9-2015,F,F,2.751,0.483,2
Yemen,yem,Western Asia,30-49,9-2015,S,F,2.751,0.483,1
Yemen,yem,Western Asia,30-49,1-2015,F,M,2.751,0.483,1
Yemen,yem,Western Asia,30-49,1-2015,S,M,2.751,0.483,1
Yemen,yem,Western Asia,30-49,1-2015,S,F,2.751,0.483,1
Yemen,yem,Western Asia,30-49,3-2017,F,M,3.412,0.452,1
Yemen,yem,Western Asia,30-49,3-2017,F,F,3.412,0.452,3
Yemen,yem,Western Asia,30-49,3-2017,S,M,3.412,0.452,7
Yemen,yem,Western Asia,30-49,3-2017,S,F,3.412,0.452,3
Yemen,yem,Western Asia,30-49,3-2016,F,M,3.399,0.462,3
Yemen,yem,Western Asia,30-49,3-2016,F,F,3.399,0.462,3
Yemen,yem,Western Asia,30-49,3-2016,S,M,3.399,0.462,3
Yemen,yem,Western Asia,30-49,3-2016,S,F,3.399,0.462,1
Yemen,yem,Western Asia,9-17,5-2016,F,M,3.399,0.462,8
Yemen,yem,Western Asia,9-17,5-2016,F,F,3.399,0.462,3
Yemen,yem,Western Asia,9-17,5-2016,S,M,3.399,0.462,4
Yemen,yem,Western Asia,9-17,5-2016,S,F,3.399,0.462,1
Yemen,yem,Western Asia,9-17,6-2017,F,M,3.412,0.452,12
Yemen,yem,Western Asia,9-17,6-2017,F,F,3.412,0.452,4
Yemen,yem,Western Asia,9-17,6-2017,S,M,3.412,0.452,6
Yemen,yem,Western Asia,9-17,6-2017,S,F,3.412,0.452,6
Yemen,yem,Western Asia,9-17,12-2015,F,M,2.751,0.483,1
Yemen,yem,Western Asia,9-17,12-2015,F,F,2.751,0.483,3
Yemen,yem,Western Asia,9-17,12-2015,S,M,2.751,0.483,2
Yemen,yem,Western Asia,9-17,12-2015,S,F,2.751,0.483,2
Yemen,yem,Western Asia,9-17,10-2018,F,M,3.305,0.452,9
Yemen,yem,Western Asia,9-17,10-2018,F,F,3.305,0.452,2
Yemen,yem,Western Asia,9-17,10-2018,S,M,3.305,0.452,5
Yemen,yem,Western Asia,9-17,10-2018,S,F,3.305,0.452,1
Yemen,yem,Western Asia,9-17,8-2018,F,M,3.305,0.452,11
Yemen,yem,Western Asia,9-17,8-2018,F,F,3.305,0.452,6
Yemen,yem,Western Asia,9-17,8-2018,S,M,3.305,0.452,4
Yemen,yem,Western Asia,9-17,8-2018,S,F,3.305,0.452,1
Yemen,yem,Western Asia,9-17,3-2015,F,F,2.751,0.483,1
Yemen,yem,Western Asia,9-17,9-2016,F,M,3.399,0.462,7
Yemen,yem,Western Asia,9-17,9-2016,F,F,3.399,0.462,9
Yemen,yem,Western Asia,9-17,9-2016,S,M,3.399,0.462,4
Yemen,yem,Western Asia,9-17,9-2016,S,F,3.399,0.462,1
Yemen,yem,Western Asia,9-17,7-2016,F,M,3.399,0.462,4
Yemen,yem,Western Asia,9-17,7-2016,F,F,3.399,0.462,3
Yemen,yem,Western Asia,9-17,7-2016,S,M,3.399,0.462,3
Yemen,yem,Western Asia,9-17,7-2016,S,F,3.399,0.462,1
Yemen,yem,Western Asia,9-17,4-2017,F,M,3.412,0.452,1
Yemen,yem,Western Asia,9-17,4-2017,F,F,3.412,0.452,5
Yemen,yem,Western Asia,9-17,4-2017,S,M,3.412,0.452,5
Yemen,yem,Western Asia,9-17,4-2017,S,F,3.412,0.452,3
Yemen,yem,Western Asia,9-17,8-2015,S,M,2.751,0.483,1
Yemen,yem,Western Asia,9-17,7-2015,F,M,2.751,0.483,1
Yemen,yem,Western Asia,9-17,7-2015,S,M,2.751,0.483,1
Yemen,yem,Western Asia,9-17,7-2015,S,F,2.751,0.483,2
Yemen,yem,Western Asia,9-17,2-2016,F,M,3.399,0.462,5
Yemen,yem,Western Asia,9-17,2-2016,F,F,3.399,0.462,3
Yemen,yem,Western Asia,9-17,2-2016,S,M,3.399,0.462,1
Yemen,yem,Western Asia,9-17,2-2016,S,F,3.399,0.462,1
Yemen,yem,Western Asia,9-17,1-2017,F,M,3.412,0.452,3
Yemen,yem,Western Asia,9-17,1-2017,F,F,3.412,0.452,1
Yemen,yem,Western Asia,9-17,1-2017,S,M,3.412,0.452,5
Yemen,yem,Western Asia,9-17,1-2017,S,F,3.412,0.452,1
Yemen,yem,Western Asia,9-17,9-2017,F,M,3.412,0.452,3
Yemen,yem,Western Asia,9-17,9-2017,F,F,3.412,0.452,3
Yemen,yem,Western Asia,9-17,9-2017,S,M,3.412,0.452,4
Yemen,yem,Western Asia,9-17,9-2017,S,F,3.412,0.452,5
Yemen,yem,Western Asia,9-17,3-2018,F,M,3.305,0.452,1
Yemen,yem,Western Asia,9-17,3-2018,F,F,3.305,0.452,2
Yemen,yem,Western Asia,9-17,3-2018,S,M,3.305,0.452,1
Yemen,yem,Western Asia,9-17,3-2018,S,F,3.305,0.452,2
Yemen,yem,Western Asia,9-17,8-2017,F,M,3.412,0.452,5
Yemen,yem,Western Asia,9-17,8-2017,F,F,3.412,0.452,1
Yemen,yem,Western Asia,9-17,8-2017,S,M,3.412,0.452,4
Yemen,yem,Western Asia,9-17,8-2017,S,F,3.412,0.452,6
Yemen,yem,Western Asia,9-17,12-2018,F,M,3.305,0.452,2
Yemen,yem,Western Asia,9-17,12-2018,F,F,3.305,0.452,1
Yemen,yem,Western Asia,9-17,12-2018,S,M,3.305,0.452,1
Yemen,yem,Western Asia,9-17,12-2018,S,F,3.305,0.452,1
Yemen,yem,Western Asia,9-17,10-2017,F,M,3.412,0.452,4
Yemen,yem,Western Asia,9-17,10-2017,F,F,3.412,0.452,2
Yemen,yem,Western Asia,9-17,10-2017,S,M,3.412,0.452,2
Yemen,yem,Western Asia,9-17,10-2017,S,F,3.412,0.452,1
Yemen,yem,Western Asia,9-17,12-2017,F,M,3.412,0.452,1
Yemen,yem,Western Asia,9-17,12-2017,F,F,3.412,0.452,3
Yemen,yem,Western Asia,9-17,12-2017,S,M,3.412,0.452,2
Yemen,yem,Western Asia,9-17,12-2017,S,F,3.412,0.452,1
Yemen,yem,Western Asia,9-17,11-2017,F,M,3.412,0.452,2
Yemen,yem,Western Asia,9-17,11-2017,F,F,3.412,0.452,1
Yemen,yem,Western Asia,9-17,11-2017,S,M,3.412,0.452,1
Yemen,yem,Western Asia,9-17,11-2017,S,F,3.412,0.452,1
Yemen,yem,Western Asia,9-17,4-2015,F,M,2.751,0.483,5
Yemen,yem,Western Asia,9-17,4-2015,F,F,2.751,0.483,2
Yemen,yem,Western Asia,9-17,4-2015,S,M,2.751,0.483,1
Yemen,yem,Western Asia,9-17,5-2017,F,M,3.412,0.452,3
Yemen,yem,Western Asia,9-17,5-2017,F,F,3.412,0.452,6
Yemen,yem,Western Asia,9-17,5-2017,S,M,3.412,0.452,5
Yemen,yem,Western Asia,9-17,5-2017,S,F,3.412,0.452,1
Yemen,yem,Western Asia,9-17,10-2015,F,M,2.751,0.483,1
Yemen,yem,Western Asia,9-17,10-2015,F,F,2.751,0.483,1
Yemen,yem,Western Asia,9-17,10-2015,S,M,2.751,0.483,1
Yemen,yem,Western Asia,9-17,6-2016,F,M,3.399,0.462,10
Yemen,yem,Western Asia,9-17,6-2016,F,F,3.399,0.462,5
Yemen,yem,Western Asia,9-17,6-2016,S,M,3.399,0.462,5
Yemen,yem,Western Asia,9-17,6-2016,S,F,3.399,0.462,1
Yemen,yem,Western Asia,9-17,7-2018,F,M,3.305,0.452,7
Yemen,yem,Western Asia,9-17,7-2018,F,F,3.305,0.452,1
Yemen,yem,Western Asia,9-17,7-2018,S,M,3.305,0.452,6
Yemen,yem,Western Asia,9-17,7-2018,S,F,3.305,0.452,1
Yemen,yem,Western Asia,9-17,4-2016,F,M,3.399,0.462,3
Yemen,yem,Western Asia,9-17,4-2016,S,M,3.399,0.462,3
Yemen,yem,Western Asia,9-17,4-2016,S,F,3.399,0.462,2
Yemen,yem,Western Asia,9-17,9-2018,F,M,3.305,0.452,1
Yemen,yem,Western Asia,9-17,9-2018,F,F,3.305,0.452,2
Yemen,yem,Western Asia,9-17,9-2018,S,F,3.305,0.452,1
Yemen,yem,Western Asia,9-17,11-2015,F,M,2.751,0.483,3
Yemen,yem,Western Asia,9-17,11-2015,F,F,2.751,0.483,2
Yemen,yem,Western Asia,9-17,2-2017,F,M,3.412,0.452,1
Yemen,yem,Western Asia,9-17,2-2017,F,F,3.412,0.452,3
Yemen,yem,Western Asia,9-17,2-2017,S,M,3.412,0.452,4
Yemen,yem,Western Asia,9-17,6-2018,F,M,3.305,0.452,5
Yemen,yem,Western Asia,9-17,6-2018,F,F,3.305,0.452,7
Yemen,yem,Western Asia,9-17,6-2018,S,M,3.305,0.452,5
Yemen,yem,Western Asia,9-17,6-2018,S,F,3.305,0.452,1
Yemen,yem,Western Asia,9-17,2-2018,F,M,3.305,0.452,5
Yemen,yem,Western Asia,9-17,2-2018,F,F,3.305,0.452,4
Yemen,yem,Western Asia,9-17,2-2018,S,M,3.305,0.452,2
Yemen,yem,Western Asia,9-17,2-2018,S,F,3.305,0.452,2
Yemen,yem,Western Asia,9-17,1-2016,F,M,3.399,0.462,9
Yemen,yem,Western Asia,9-17,1-2016,F,F,3.399,0.462,1
Yemen,yem,Western Asia,9-17,1-2016,S,M,3.399,0.462,1
Yemen,yem,Western Asia,9-17,11-2018,F,M,3.305,0.452,2
Yemen,yem,Western Asia,9-17,11-2018,F,F,3.305,0.452,4
Yemen,yem,Western Asia,9-17,11-2018,S,M,3.305,0.452,5
Yemen,yem,Western Asia,9-17,11-2018,S,F,3.305,0.452,2
Yemen,yem,Western Asia,9-17,6-2015,F,M,2.751,0.483,4
Yemen,yem,Western Asia,9-17,1-2018,F,M,3.305,0.452,4
Yemen,yem,Western Asia,9-17,1-2018,S,M,3.305,0.452,3
Yemen,yem,Western Asia,9-17,1-2018,S,F,3.305,0.452,1
Yemen,yem,Western Asia,9-17,2-2015,F,M,2.751,0.483,2
Yemen,yem,Western Asia,9-17,4-2018,F,M,3.305,0.452,4
Yemen,yem,Western Asia,9-17,4-2018,F,F,3.305,0.452,5
Yemen,yem,Western Asia,9-17,4-2018,S,M,3.305,0.452,3
Yemen,yem,Western Asia,9-17,4-2018,S,F,3.305,0.452,3
Yemen,yem,Western Asia,9-17,12-2016,F,M,3.399,0.462,3
Yemen,yem,Western Asia,9-17,12-2016,F,F,3.399,0.462,1
Yemen,yem,Western Asia,9-17,12-2016,S,M,3.399,0.462,2
Yemen,yem,Western Asia,9-17,12-2016,S,F,3.399,0.462,1
Yemen,yem,Western Asia,9-17,11-2016,F,M,3.399,0.462,1
Yemen,yem,Western Asia,9-17,11-2016,F,F,3.399,0.462,1
Yemen,yem,Western Asia,9-17,11-2016,S,M,3.399,0.462,4
Yemen,yem,Western Asia,9-17,11-2016,S,F,3.399,0.462,2
Yemen,yem,Western Asia,9-17,5-2015,F,M,2.751,0.483,2
Yemen,yem,Western Asia,9-17,5-2015,F,F,2.751,0.483,1
Yemen,yem,Western Asia,9-17,5-2015,S,M,2.751,0.483,1
Yemen,yem,Western Asia,9-17,5-2015,S,F,2.751,0.483,2
Yemen,yem,Western Asia,9-17,10-2016,F,M,3.399,0.462,4
Yemen,yem,Western Asia,9-17,10-2016,F,F,3.399,0.462,4
Yemen,yem,Western Asia,9-17,10-2016,S,M,3.399,0.462,3
Yemen,yem,Western Asia,9-17,7-2017,F,M,3.412,0.452,9
Yemen,yem,Western Asia,9-17,7-2017,F,F,3.412,0.452,6
Yemen,yem,Western Asia,9-17,7-2017,S,M,3.412,0.452,1
Yemen,yem,Western Asia,9-17,7-2017,S,F,3.412,0.452,1
Yemen,yem,Western Asia,9-17,3-2016,F,M,3.399,0.462,9
Yemen,yem,Western Asia,9-17,3-2016,F,F,3.399,0.462,3
Yemen,yem,Western Asia,9-17,3-2016,S,M,3.399,0.462,4
Yemen,yem,Western Asia,9-17,3-2016,S,F,3.399,0.462,4
Yemen,yem,Western Asia,9-17,5-2018,F,M,3.305,0.452,1
Yemen,yem,Western Asia,9-17,5-2018,S,M,3.305,0.452,4
Yemen,yem,Western Asia,9-17,5-2018,S,F,3.305,0.452,4
Yemen,yem,Western Asia,9-17,9-2015,F,F,2.751,0.483,3
Yemen,yem,Western Asia,9-17,1-2015,S,M,2.751,0.483,1
Yemen,yem,Western Asia,9-17,3-2017,F,M,3.412,0.452,6
Yemen,yem,Western Asia,9-17,3-2017,F,F,3.412,0.452,4
Yemen,yem,Western Asia,9-17,3-2017,S,M,3.412,0.452,1
Yemen,yem,Western Asia,9-17,3-2017,S,F,3.412,0.452,2
Yemen,yem,Western Asia,9-17,8-2016,F,M,3.399,0.462,2
Yemen,yem,Western Asia,9-17,8-2016,F,F,3.399,0.462,3
Yemen,yem,Western Asia,9-17,8-2016,S,M,3.399,0.462,4
Yemen,yem,Western Asia,9-17,8-2016,S,F,3.399,0.462,2
Yemen,yem,Western Asia,70+,7-2015,F,F,2.751,0.483,1
Yemen,yem,Western Asia,70+,9-2016,F,M,3.399,0.462,1
Yemen,yem,Western Asia,70+,9-2016,F,F,3.399,0.462,1
Yemen,yem,Western Asia,70+,7-2017,F,M,3.412,0.452,1
Yemen,yem,Western Asia,70+,7-2017,F,F,3.412,0.452,1
Yemen,yem,Western Asia,70+,5-2018,F,M,3.305,0.452,1
Yemen,yem,Western Asia,70+,5-2018,F,F,3.305,0.452,1
Yemen,yem,Western Asia,70+,8-2016,F,F,3.399,0.462,1
Yemen,yem,Western Asia,50-69,6-2016,F,M,3.399,0.462,1
Yemen,yem,Western Asia,50-69,6-2016,F,F,3.399,0.462,2
Yemen,yem,Western Asia,50-69,5-2016,F,F,3.399,0.462,1
Yemen,yem,Western Asia,50-69,5-2016,S,M,3.399,0.462,1
Yemen,yem,Western Asia,50-69,7-2018,F,M,3.305,0.452,2
Yemen,yem,Western Asia,50-69,7-2018,F,F,3.305,0.452,1
Yemen,yem,Western Asia,50-69,4-2018,F,M,3.305,0.452,1
Yemen,yem,Western Asia,50-69,4-2018,F,F,3.305,0.452,1
Yemen,yem,Western Asia,50-69,8-2018,F,M,3.305,0.452,3
Yemen,yem,Western Asia,50-69,1-2016,F,M,3.399,0.462,1
Yemen,yem,Western Asia,50-69,7-2016,F,M,3.399,0.462,1
Yemen,yem,Western Asia,50-69,7-2016,F,F,3.399,0.462,1
Yemen,yem,Western Asia,50-69,4-2017,F,M,3.412,0.452,1
Yemen,yem,Western Asia,50-69,6-2018,F,F,3.305,0.452,2
Yemen,yem,Western Asia,50-69,6-2018,S,M,3.305,0.452,1
Yemen,yem,Western Asia,50-69,3-2015,F,M,2.751,0.483,1
Yemen,yem,Western Asia,50-69,3-2015,F,F,2.751,0.483,1
Yemen,yem,Western Asia,50-69,11-2015,F,M,2.751,0.483,1
Yemen,yem,Western Asia,50-69,1-2018,S,F,3.305,0.452,1
Yemen,yem,Western Asia,50-69,2-2015,F,M,2.751,0.483,1
Yemen,yem,Western Asia,50-69,2-2015,F,F,2.751,0.483,1
Yemen,yem,Western Asia,50-69,9-2018,F,M,3.305,0.452,2
Yemen,yem,Western Asia,50-69,9-2018,F,F,3.305,0.452,3
Yemen,yem,Western Asia,50-69,10-2018,F,M,3.305,0.452,3
Yemen,yem,Western Asia,50-69,10-2018,F,F,3.305,0.452,3
Yemen,yem,Western Asia,50-69,11-2016,F,M,3.399,0.462,1
Yemen,yem,Western Asia,50-69,10-2016,F,M,3.399,0.462,1
Yemen,yem,Western Asia,50-69,7-2017,F,M,3.412,0.452,1
Yemen,yem,Western Asia,50-69,7-2017,F,F,3.412,0.452,2
Yemen,yem,Western Asia,50-69,3-2018,F,F,3.305,0.452,1
Yemen,yem,Western Asia,50-69,8-2017,F,M,3.412,0.452,2
Yemen,yem,Western Asia,50-69,8-2017,F,F,3.412,0.452,1
Yemen,yem,Western Asia,50-69,5-2018,F,F,3.305,0.452,1
Yemen,yem,Western Asia,50-69,10-2017,S,M,3.412,0.452,1
Yemen,yem,Western Asia,50-69,12-2017,F,M,3.412,0.452,2
Yemen,yem,Western Asia,50-69,12-2017,F,F,3.412,0.452,1
Yemen,yem,Western Asia,50-69,12-2017,S,M,3.412,0.452,1
Yemen,yem,Western Asia,50-69,8-2016,F,M,3.399,0.462,2
Yemen,yem,Western Asia,50-69,8-2016,F,F,3.399,0.462,1
Senegal,sen,Western Africa,9-17,5-2016,S,F,1.978,0.499,1
Senegal,sen,Western Africa,9-17,12-2015,F,M,1.805,0.492,1
Senegal,sen,Western Africa,9-17,10-2018,S,F,1.849,0.505,1
Senegal,sen,Western Africa,9-17,9-2015,S,M,1.805,0.492,1
Senegal,sen,Western Africa,9-17,7-2018,S,M,1.849,0.505,1
Senegal,sen,Western Africa,9-17,12-2018,F,M,1.849,0.505,1
Senegal,sen,Western Africa,9-17,4-2016,S,M,1.978,0.499,1
Senegal,sen,Western Africa,9-17,7-2017,S,F,1.9291,0.505,1
Senegal,sen,Western Africa,9-17,8-2016,F,F,1.978,0.499,2
Senegal,sen,Western Africa,9-17,6-2016,S,M,1.978,0.499,1
Senegal,sen,Western Africa,9-17,8-2018,F,M,1.849,0.505,1
Senegal,sen,Western Africa,9-17,8-2018,F,F,1.849,0.505,1
Senegal,sen,Western Africa,9-17,8-2018,S,M,1.849,0.505,1
Senegal,sen,Western Africa,18-29,10-2015,F,F,1.805,0.492,1
Senegal,sen,Western Africa,18-29,9-2018,S,M,1.849,0.505,1
Senegal,sen,Western Africa,18-29,6-2016,S,M,1.978,0.499,1
Senegal,sen,Western Africa,18-29,6-2016,S,F,1.978,0.499,1
Senegal,sen,Western Africa,18-29,3-2017,S,F,1.9291,0.505,1
Senegal,sen,Western Africa,18-29,6-2018,S,M,1.849,0.505,1
Senegal,sen,Western Africa,18-29,5-2015,S,M,1.805,0.492,1
Senegal,sen,Western Africa,18-29,6-2015,S,M,1.805,0.492,1
Senegal,sen,Western Africa,18-29,6-2015,S,F,1.805,0.492,1
Senegal,sen,Western Africa,18-29,4-2015,S,F,1.805,0.492,1
Senegal,sen,Western Africa,18-29,2-2016,S,F,1.978,0.499,1
Senegal,sen,Western Africa,18-29,10-2018,S,M,1.849,0.505,1
Senegal,sen,Western Africa,18-29,8-2018,F,M,1.849,0.505,1
Senegal,sen,Western Africa,18-29,8-2018,S,M,1.849,0.505,1
Senegal,sen,Western Africa,18-29,6-2017,F,M,1.9291,0.505,1
Senegal,sen,Western Africa,18-29,9-2016,S,M,1.978,0.499,1
Senegal,sen,Western Africa,18-29,7-2016,S,M,1.978,0.499,1
Senegal,sen,Western Africa,18-29,10-2017,S,F,1.9291,0.505,1
Senegal,sen,Western Africa,18-29,11-2018,S,M,1.849,0.505,1
Senegal,sen,Western Africa,18-29,12-2018,F,F,1.849,0.505,2
Senegal,sen,Western Africa,18-29,12-2018,S,F,1.849,0.505,1
Senegal,sen,Western Africa,18-29,8-2015,F,M,1.805,0.492,1
Senegal,sen,Western Africa,18-29,8-2015,F,F,1.805,0.492,1
Senegal,sen,Western Africa,18-29,8-2016,F,F,1.978,0.499,1
Senegal,sen,Western Africa,18-29,8-2016,S,M,1.978,0.499,1
Senegal,sen,Western Africa,18-29,5-2017,S,M,1.9291,0.505,1
Senegal,sen,Western Africa,18-29,7-2015,S,M,1.805,0.492,1
Senegal,sen,Western Africa,0-8,7-2018,S,F,1.849,0.505,1
Senegal,sen,Western Africa,0-8,3-2017,S,M,1.9291,0.505,1
Senegal,sen,Western Africa,0-8,12-2016,S,M,1.978,0.499,1
Senegal,sen,Western Africa,0-8,8-2016,F,M,1.978,0.499,2
Senegal,sen,Western Africa,0-8,8-2016,F,F,1.978,0.499,1
Senegal,sen,Western Africa,0-8,6-2017,F,M,1.9291,0.505,3
Senegal,sen,Western Africa,30-49,10-2015,F,M,1.805,0.492,1
Senegal,sen,Western Africa,30-49,9-2018,S,F,1.849,0.505,1
Senegal,sen,Western Africa,30-49,6-2016,S,M,1.978,0.499,1
Senegal,sen,Western Africa,30-49,2-2015,S,M,1.805,0.492,1
Senegal,sen,Western Africa,30-49,6-2017,F,F,1.9291,0.505,1
Senegal,sen,Western Africa,30-49,12-2015,F,M,1.805,0.492,1
Senegal,sen,Western Africa,30-49,7-2017,S,M,1.9291,0.505,2
Senegal,sen,Western Africa,30-49,4-2016,S,M,1.978,0.499,1
Senegal,sen,Western Africa,30-49,8-2016,F,M,1.978,0.499,1
Senegal,sen,Western Africa,30-49,8-2017,S,F,1.9291,0.505,1
Senegal,sen,Western Africa,30-49,9-2015,S,F,1.805,0.492,1
Senegal,sen,Western Africa,30-49,12-2018,F,M,1.849,0.505,1
Senegal,sen,Western Africa,30-49,11-2018,S,M,1.849,0.505,1
Senegal,sen,Western Africa,30-49,8-2015,S,F,1.805,0.492,1
Senegal,sen,Western Africa,30-49,5-2017,S,M,1.9291,0.505,1
Ghana,gha,Western Africa,9-17,4-2015,S,M,1.84,0.585,1
Ghana,gha,Western Africa,9-17,11-2016,F,M,1.809,0.588,5
Ghana,gha,Western Africa,18-29,10-2015,S,M,1.84,0.585,1
Ghana,gha,Western Africa,18-29,5-2016,S,M,1.809,0.588,1
Ghana,gha,Western Africa,18-29,11-2016,S,M,1.809,0.588,1
Ghana,gha,Western Africa,18-29,7-2016,S,F,1.809,0.588,1
Ghana,gha,Western Africa,0-8,11-2016,F,M,1.809,0.588,1
Ghana,gha,Western Africa,30-49,9-2016,S,M,1.809,0.588,1
Ghana,gha,Western Africa,30-49,6-2015,S,M,1.84,0.585,1
Ghana,gha,Western Africa,30-49,11-2016,F,M,1.809,0.588,1
Ghana,gha,Western Africa,30-49,10-2016,F,M,1.809,0.588,1
Ghana,gha,Western Africa,30-49,10-2016,F,F,1.809,0.588,1
Ghana,gha,Western Africa,30-49,11-2015,S,F,1.84,0.585,1
Iran,irn,Southern Asia,18-29,5-2016,S,M,2.411,0.796,5
Iran,irn,Southern Asia,18-29,5-2016,S,F,2.411,0.796,3
Iran,irn,Southern Asia,18-29,4-2015,S,M,2.409,0.789,2
Iran,irn,Southern Asia,18-29,4-2015,S,F,2.409,0.789,2
Iran,irn,Southern Asia,18-29,12-2015,S,M,2.409,0.789,1
Iran,irn,Southern Asia,18-29,12-2015,S,F,2.409,0.789,1
Iran,irn,Southern Asia,18-29,10-2018,F,M,2.439,0.798,2
Iran,irn,Southern Asia,18-29,10-2018,F,F,2.439,0.798,1
Iran,irn,Southern Asia,18-29,10-2018,S,M,2.439,0.798,2
Iran,irn,Southern Asia,18-29,10-2018,S,F,2.439,0.798,1
Iran,irn,Southern Asia,18-29,8-2018,F,M,2.439,0.798,2
Iran,irn,Southern Asia,18-29,8-2018,F,F,2.439,0.798,3
Iran,irn,Southern Asia,18-29,8-2018,S,M,2.439,0.798,6
Iran,irn,Southern Asia,18-29,8-2018,S,F,2.439,0.798,2
Iran,irn,Southern Asia,18-29,1-2016,S,M,2.411,0.796,3
Iran,irn,Southern Asia,18-29,1-2016,S,F,2.411,0.796,2
Iran,irn,Southern Asia,18-29,9-2016,F,M,2.411,0.796,1
Iran,irn,Southern Asia,18-29,9-2016,F,F,2.411,0.796,1
Iran,irn,Southern Asia,18-29,9-2016,S,M,2.411,0.796,4
Iran,irn,Southern Asia,18-29,9-2016,S,F,2.411,0.796,1
Iran,irn,Southern Asia,18-29,7-2016,S,M,2.411,0.796,1
Iran,irn,Southern Asia,18-29,7-2016,S,F,2.411,0.796,1
Iran,irn,Southern Asia,18-29,4-2017,S,M,2.364,0.798,4
Iran,irn,Southern Asia,18-29,11-2018,S,M,2.439,0.798,3
Iran,irn,Southern Asia,18-29,11-2018,S,F,2.439,0.798,2
Iran,irn,Southern Asia,18-29,9-2018,F,F,2.439,0.798,1
Iran,irn,Southern Asia,18-29,9-2018,S,M,2.439,0.798,3
Iran,irn,Southern Asia,18-29,9-2018,S,F,2.439,0.798,2
Iran,irn,Southern Asia,18-29,5-2018,F,M,2.439,0.798,1
Iran,irn,Southern Asia,18-29,5-2018,F,F,2.439,0.798,1
Iran,irn,Southern Asia,18-29,5-2018,S,M,2.439,0.798,2
